,comp,region_idx,diff,tstat,pvalue,signif
22754,2,532,baseline_2_late_learning,0.4979542008862949,0.6199174000472901,0
22757,2,532,early_learning_2_late_learning,0.1616653726128245,0.8719874084411948,0
22762,2,533,baseline_2_early_learning,2.1322247712191906,0.0361350945696263,1
22763,2,533,baseline_2_late_learning,0.20503768243370626,0.8380768128832502,0
22766,2,533,early_learning_2_late_learning,-1.635251475386578,0.10602585659396264,0
22771,2,534,baseline_2_early_learning,-0.8934740055602198,0.37435187537243453,0
22772,2,534,baseline_2_late_learning,-2.127295728576248,0.03655549115374645,1
22775,2,534,early_learning_2_late_learning,-0.9822997377627706,0.3289893389452597,0
22780,2,535,baseline_2_early_learning,1.0790567407562008,0.283887971092443,0
22781,2,535,baseline_2_late_learning,0.21025102372993876,0.8340200106182081,0
22784,2,535,early_learning_2_late_learning,-0.762567101127246,0.44802160760762166,0
22789,2,536,baseline_2_early_learning,1.0268189582240528,0.3076795513794057,0
22790,2,536,baseline_2_late_learning,-0.729449706438067,0.4679114983687723,0
22793,2,536,early_learning_2_late_learning,-1.648979420125607,0.10317400852754544,0
22798,2,537,baseline_2_early_learning,0.7055457566116466,0.48257250150351305,0
22799,2,537,baseline_2_late_learning,0.7546838154172728,0.45271132251438095,0
22802,2,537,early_learning_2_late_learning,0.03257243306256994,0.9740987599662445,0
22807,2,538,baseline_2_early_learning,-0.7119880970677025,0.4785963479970654,0
22808,2,538,baseline_2_late_learning,-1.667410811059377,0.09944317151184164,0
22811,2,538,early_learning_2_late_learning,-0.8940641748892895,0.37403801811728876,0
22816,2,539,baseline_2_early_learning,-2.746831191206019,0.007469522667649459,1
22817,2,539,baseline_2_late_learning,-1.467089333732343,0.14637234497193227,0
22820,2,539,early_learning_2_late_learning,1.1244468307078204,0.2642720310502308,0
22825,2,540,baseline_2_early_learning,-2.32114895807695,0.02289172210230938,1
22826,2,540,baseline_2_late_learning,-2.1738396079343936,0.03275019051021935,1
22829,2,540,early_learning_2_late_learning,-0.28246679761581245,0.7783337973252042,0
22834,2,541,baseline_2_early_learning,0.9854704553058704,0.32744010853817407,0
22835,2,541,baseline_2_late_learning,-0.73219462261868,0.46624420498184593,0
22838,2,541,early_learning_2_late_learning,-1.6072882744582044,0.11203195211719444,0
22843,2,542,baseline_2_early_learning,-1.1978949990941234,0.2345853024323745,0
22844,2,542,baseline_2_late_learning,-1.8990481727284385,0.061255744603298065,0
22847,2,542,early_learning_2_late_learning,-0.2353184395620812,0.8145783034095465,0
22852,2,543,baseline_2_early_learning,1.6393227964444717,0.1051735077789305,0
22853,2,543,baseline_2_late_learning,-0.1764794961115205,0.860374673826954,0
22856,2,543,early_learning_2_late_learning,-1.804196868968598,0.07506080390208533,0
22861,2,544,baseline_2_early_learning,-0.5871946455072917,0.5587689109732707,0
22862,2,544,baseline_2_late_learning,-0.9277442664936341,0.35640222343211303,0
22865,2,544,early_learning_2_late_learning,-0.24175144113187805,0.8096072115291134,0
22870,2,545,baseline_2_early_learning,-1.7951539484857428,0.07650269330579049,0
22871,2,545,baseline_2_late_learning,-1.8111136194895188,0.07397326049268178,0
22874,2,545,early_learning_2_late_learning,0.30101488941195803,0.7642040990170808,0
22879,2,546,baseline_2_early_learning,-3.3557845245972326,0.0012247999703393388,1
22880,2,546,baseline_2_late_learning,-1.066663920572089,0.28941410224087494,0
22883,2,546,early_learning_2_late_learning,1.6024818302333903,0.11309134588626812,0
22888,2,547,baseline_2_early_learning,0.114120929109492,0.9094351751387817,0
22889,2,547,baseline_2_late_learning,0.6608425595104997,0.5106604458511712,0
22892,2,547,early_learning_2_late_learning,0.5438374116732214,0.5881044923016261,0
22897,2,548,baseline_2_early_learning,-0.787165899110351,0.4335701115637949,0
22898,2,548,baseline_2_late_learning,-0.04939517072587009,0.9607306436178312,0
22901,2,548,early_learning_2_late_learning,0.7602472833357686,0.4493987231061677,0
22906,2,549,baseline_2_early_learning,0.4309604907923925,0.6676857513415488,0
22907,2,549,baseline_2_late_learning,-0.38300466431597807,0.7027581147950669,0
22910,2,549,early_learning_2_late_learning,-0.7330038045295237,0.46575334105811705,0
22915,2,550,baseline_2_early_learning,-0.06289738336831584,0.9500091215167166,0
22916,2,550,baseline_2_late_learning,-0.217139684941149,0.8286664619508319,0
22919,2,550,early_learning_2_late_learning,-0.13510678553247293,0.8928754928126645,0
22924,2,551,baseline_2_early_learning,-0.14365614317133807,0.886142499401787,0
22925,2,551,baseline_2_late_learning,0.23143466673685792,0.8175831852636023,0
22928,2,551,early_learning_2_late_learning,0.3600819803985457,0.7197590149210848,0
22933,2,552,baseline_2_early_learning,0.2907181375264159,0.7720384909436546,0
22934,2,552,baseline_2_late_learning,-0.19055860806361066,0.8493665230050986,0
22937,2,552,early_learning_2_late_learning,-0.47527092083067163,0.6359221126850759,0
22942,2,553,baseline_2_early_learning,0.11352561612071942,0.9099055502651185,0
22943,2,553,baseline_2_late_learning,0.07959187647322681,0.9367657062649107,0
22946,2,553,early_learning_2_late_learning,-0.027895008184151644,0.9778171378025994,0
22951,2,554,baseline_2_early_learning,-0.04118059838748765,0.967257150242772,0
22952,2,554,baseline_2_late_learning,0.20144874282097325,0.8408721332324833,0
22955,2,554,early_learning_2_late_learning,0.22593406700012886,0.8218436783419731,0
22960,2,555,baseline_2_early_learning,-1.1798912849822998,0.24162948257135478,0
22961,2,555,baseline_2_late_learning,-1.8217466517168555,0.07232702191275996,0
22964,2,555,early_learning_2_late_learning,-0.8597247991766451,0.392575444872455,0
22969,2,556,baseline_2_early_learning,0.7689155526268343,0.44426549026063333,0
22970,2,556,baseline_2_late_learning,0.5435736085044823,0.5882851830525895,0
22973,2,556,early_learning_2_late_learning,-0.16612033376561863,0.8684921026809208,0
22978,2,557,baseline_2_early_learning,-1.5350014814959554,0.12883001483374637,0
22979,2,557,baseline_2_late_learning,-1.0318490411530647,0.30533171170784923,0
22982,2,557,early_learning_2_late_learning,0.5547206313808792,0.5806729805814909,0
22987,2,558,baseline_2_early_learning,0.36587201917004886,0.7154510011980251,0
22988,2,558,baseline_2_late_learning,-0.7264781931071067,0.46972021864870295,0
22991,2,558,early_learning_2_late_learning,-1.0954933145585677,0.2766716537297962,0
22996,2,559,baseline_2_early_learning,-0.754627729351497,0.45274478869629986,0
22997,2,559,baseline_2_late_learning,-2.4466556010216642,0.01666883135731291,1
23000,2,559,early_learning_2_late_learning,-1.307983356272667,0.19472067862276357,0
23005,2,560,baseline_2_early_learning,1.219997144263473,0.22614183635484328,0
23006,2,560,baseline_2_late_learning,0.8558933845581977,0.3946784117184179,0
23009,2,560,early_learning_2_late_learning,-0.2856843307699079,0.7758772114417729,0
23014,2,561,baseline_2_early_learning,-0.2913174185096381,0.7715818630287423,0
23015,2,561,baseline_2_late_learning,-1.0570207608909037,0.29376489610301276,0
23018,2,561,early_learning_2_late_learning,-0.589970575082241,0.5569156587283772,0
23023,2,562,baseline_2_early_learning,0.7023359635494995,0.48456036563789795,0
23024,2,562,baseline_2_late_learning,-1.465755828892719,0.14673459271074402,0
23027,2,562,early_learning_2_late_learning,-2.032377891996656,0.04551920162677612,1
23032,2,563,baseline_2_early_learning,-1.4071780141090249,0.16334700096242932,0
23033,2,563,baseline_2_late_learning,-1.833444446194562,0.07055137082928396,0
23036,2,563,early_learning_2_late_learning,-0.6847885033559583,0.49550726865410044,0
23041,2,564,baseline_2_early_learning,0.17726528944577719,0.8597595287588353,0
23042,2,564,baseline_2_late_learning,0.5973611175172238,0.5519965542304721,0
23045,2,564,early_learning_2_late_learning,0.3938230893184598,0.6947862042427415,0
23050,2,565,baseline_2_early_learning,-0.44620543353738734,0.656685116767114,0
23051,2,565,baseline_2_late_learning,-0.7230230899159991,0.4718282373846736,0
23054,2,565,early_learning_2_late_learning,-0.33123334559324147,0.7413564885535839,0
23059,2,566,baseline_2_early_learning,-1.416008929198897,0.16075386502185132,0
23060,2,566,baseline_2_late_learning,-2.1515064812946036,0.03453067105795106,1
23063,2,566,early_learning_2_late_learning,-0.7999729478324342,0.42615615437283083,0
23068,2,567,baseline_2_early_learning,0.037753778665784846,0.9699804572187232,0
23069,2,567,baseline_2_late_learning,0.31769244639805333,0.7515671703971023,0
23072,2,567,early_learning_2_late_learning,0.2845541230051672,0.7767398658503861,0
23077,2,568,baseline_2_early_learning,-0.4656250549034068,0.6427814397400193,0
23078,2,568,baseline_2_late_learning,-1.3229401522089455,0.1897206524934683,0
23081,2,568,early_learning_2_late_learning,-0.9396631265358499,0.3502912611168656,0
23086,2,569,baseline_2_early_learning,-2.1079920802376884,0.03824303929987326,1
23087,2,569,baseline_2_late_learning,-2.1457258820079006,0.035005034102525506,1
23090,2,569,early_learning_2_late_learning,-0.25349229444733146,0.8005547790030498,0
23095,2,570,baseline_2_early_learning,0.9313144962183333,0.3545645724547618,0
23096,2,570,baseline_2_late_learning,0.5220143641170321,0.6031396565226652,0
23099,2,570,early_learning_2_late_learning,-0.2927545062175767,0.7704871890724181,0
23104,2,571,baseline_2_early_learning,0.482995126539919,0.6304521290956848,0
23105,2,571,baseline_2_late_learning,-1.8798910867573004,0.06385684677911425,0
23108,2,571,early_learning_2_late_learning,-2.140299155793759,0.03545550828693458,1
23113,2,572,baseline_2_early_learning,-2.278693712846967,0.02542102565913225,1
23114,2,572,baseline_2_late_learning,-1.7990278554505161,0.0758822060607416,0
23117,2,572,early_learning_2_late_learning,0.3959015045852611,0.6932585545632237,0
23122,2,573,baseline_2_early_learning,-0.5509320976097973,0.5832548587484203,0
23123,2,573,baseline_2_late_learning,-1.917532249561661,0.05883136972960645,0
23126,2,573,early_learning_2_late_learning,-1.487423538418953,0.14093455103371147,0
23131,2,574,baseline_2_early_learning,-0.05193905108315682,0.958710044749834,0
23132,2,574,baseline_2_late_learning,0.19343408117092337,0.8471218557276796,0
23135,2,574,early_learning_2_late_learning,0.24047699785004145,0.8105914207809315,0
23140,2,575,baseline_2_early_learning,-0.2327104636119685,0.8165957952251317,0
23141,2,575,baseline_2_late_learning,-0.07366250069300678,0.9414675169411857,0
23144,2,575,early_learning_2_late_learning,0.17885121492728115,0.8585182783107954,0
23149,2,576,baseline_2_early_learning,0.480042121425054,0.6325409180618777,0
23150,2,576,baseline_2_late_learning,-1.5033598176387182,0.13678453819288877,0
23153,2,576,early_learning_2_late_learning,-2.1558634192978072,0.03417684405849932,1
23158,2,577,baseline_2_early_learning,-0.6430744773412435,0.5220618282925086,0
23159,2,577,baseline_2_late_learning,-0.5160175693188127,0.6073018703169899,0
23162,2,577,early_learning_2_late_learning,0.1585853104465895,0.8744054808787274,0
23167,2,578,baseline_2_early_learning,0.12600253431095412,0.9000541408298939,0
23168,2,578,baseline_2_late_learning,0.329021140661915,0.7430215150816584,0
23171,2,578,early_learning_2_late_learning,0.16281918198598308,0.8710818968900023,0
23176,2,579,baseline_2_early_learning,-1.4990638475462772,0.13789368758122722,0
23177,2,579,baseline_2_late_learning,-1.8489663391765108,0.068251648564248,0
23180,2,579,early_learning_2_late_learning,-0.31521300552836035,0.7534416964931071,0
23185,2,580,baseline_2_early_learning,-0.394085371583973,0.6945933551217622,0
23186,2,580,baseline_2_late_learning,-0.4383620782634865,0.6623355423190076,0
23189,2,580,early_learning_2_late_learning,-0.1112171624685819,0.9117298335318141,0
23194,2,581,baseline_2_early_learning,-0.12876122542620239,0.8978780210050139,0
23195,2,581,baseline_2_late_learning,-0.7433779039277956,0.4594862181328079,0
23198,2,581,early_learning_2_late_learning,-0.548842155000589,0.584681481437201,0
23203,2,582,baseline_2_early_learning,-1.659305449677354,0.10107010277592847,0
23204,2,582,baseline_2_late_learning,-1.0030879395567112,0.3189201715108827,0
23207,2,582,early_learning_2_late_learning,0.6101445181191673,0.5435396646581927,0
23212,2,583,baseline_2_early_learning,1.5502046823987896,0.12514058009342022,0
23213,2,583,baseline_2_late_learning,0.5146915708639784,0.6082239718631117,0
23216,2,583,early_learning_2_late_learning,-1.0802306259028331,0.28336831994472594,0
23221,2,584,baseline_2_early_learning,0.3075233876712479,0.7592646428984817,0
23222,2,584,baseline_2_late_learning,-0.7686322680793152,0.4444327066060213,0
23225,2,584,early_learning_2_late_learning,-0.9530667037288703,0.343500491011411,0
23230,2,585,baseline_2_early_learning,0.16016065252273012,0.8731685721006335,0
23231,2,585,baseline_2_late_learning,-1.026333069269439,0.3079069881385973,0
23234,2,585,early_learning_2_late_learning,-1.170056103861401,0.24554111526453476,0
23239,2,586,baseline_2_early_learning,-0.06056453410420599,0.9518609324120979,0
23240,2,586,baseline_2_late_learning,-1.1501269974369221,0.25360560692879197,0
23243,2,586,early_learning_2_late_learning,-1.0540851442116814,0.29509821986016327,0
23248,2,587,baseline_2_early_learning,0.9949932974416338,0.3228162614130222,0
23249,2,587,baseline_2_late_learning,0.10669516666404262,0.915304760817832,0
23252,2,587,early_learning_2_late_learning,-0.876041637292882,0.3836973263872673,0
23257,2,588,baseline_2_early_learning,-1.7610407440683111,0.08215071750960129,0
23258,2,588,baseline_2_late_learning,-3.243419803841507,0.0017394843494855366,1
23261,2,588,early_learning_2_late_learning,-1.4966829990241641,0.1385114202309888,0
23266,2,589,baseline_2_early_learning,-0.41130186976804034,0.6819791191895671,0
23267,2,589,baseline_2_late_learning,-1.7501925669025857,0.08401748391046472,0
23270,2,589,early_learning_2_late_learning,-1.1143828986426276,0.2685369734323319,0
23275,2,590,baseline_2_early_learning,0.1710043167843472,0.8646632026462145,0
23276,2,590,baseline_2_late_learning,-0.28877210938114234,0.7735218401334912,0
23279,2,590,early_learning_2_late_learning,-0.4208202043531246,0.6750436101575084,0
23284,2,591,baseline_2_early_learning,-0.21727572674155457,0.828560817311915,0
23285,2,591,baseline_2_late_learning,-0.9137617604015386,0.3636580033178809,0
23288,2,591,early_learning_2_late_learning,-0.5852967002573223,0.5600377630086433,0
23293,2,592,baseline_2_early_learning,0.9269776038541341,0.35679763291537847,0
23294,2,592,baseline_2_late_learning,-0.5510199389704512,0.5831949333045818,0
23297,2,592,early_learning_2_late_learning,-1.4135276090036835,0.16147926389521502,0
23302,2,593,baseline_2_early_learning,0.8641248112687201,0.3901689491985405,0
23303,2,593,baseline_2_late_learning,-0.3081131019192181,0.7588175853242817,0
23306,2,593,early_learning_2_late_learning,-0.977738171896524,0.3312266269298685,0
23311,2,594,baseline_2_early_learning,-1.4434522460705466,0.15289750814842532,0
23312,2,594,baseline_2_late_learning,-0.5593723951130154,0.5775102946073198,0
23315,2,594,early_learning_2_late_learning,0.9847707659882543,0.3277815649201513,0
23320,2,595,baseline_2_early_learning,-1.6265955084726496,0.10785657682444806,0
23321,2,595,baseline_2_late_learning,-1.0770293469252896,0.28478699826311626,0
23324,2,595,early_learning_2_late_learning,0.18290228607667822,0.8553492664629514,0
23329,2,596,baseline_2_early_learning,-0.30408700268628114,0.7618713654142899,0
23330,2,596,baseline_2_late_learning,-0.7387445053312434,0.462279346154416,0
23333,2,596,early_learning_2_late_learning,-0.4359732784040276,0.6640603748965334,0
23338,2,597,baseline_2_early_learning,-1.5949702053303112,0.11476308928089216,0
23339,2,597,baseline_2_late_learning,-2.223712846295831,0.029060892853534925,1
23342,2,597,early_learning_2_late_learning,-0.8676672791760708,0.3882381265010637,0
23347,2,598,baseline_2_early_learning,-1.3368849417844926,0.1851463764147891,0
23348,2,598,baseline_2_late_learning,-1.6597531482274677,0.10097967893574251,0
